Date,agg0,agg10,agg30,agg60,agg120
2012-04-10,3.4,0.28,0.67,1.12,1.82
2012-04-11,2.2,0.36,0.64,0.78,1.4
2012-04-13,3.2,0.31,0.68,1.1,1.41
2012-04-21,3.1,1.55,2.4,2.4,2.4
2012-04-22,6.7,1.0,1.94,3.5,3.9
2012-04-23,1.2,0.63,0.8,0.8,0.8
2012-04-24,3.4,0.25,0.58,1.02,1.79
2012-04-25,3.8,0.6,1.43,2.26,3.23
2012-04-26,4.0,2.07,2.17,2.17,2.17
2012-05-08,3.6,0.28,0.47,0.7,1.29
2012-05-09,0.4,0.23,0.4,0.4,0.4
2012-05-10,11.8,1.07,2.18,2.57,4.11
2012-05-11,1.4,0.85,1.27,1.4,1.4
2012-05-14,1.0,0.11,0.27,0.44,0.68
2012-05-15,1.8,0.48,0.88,1.18,1.18
2012-05-16,11.2,0.75,1.83,2.83,4.08
2012-05-17,1.4,0.15,0.36,0.66,1.2
2012-05-29,6.4,2.85,3.45,5.2,6.4
2012-06-01,4.8,0.8,1.56,2.4,4.32
2012-06-02,12.0,1.3,3.7,5.75,6.18
2012-06-07,0.2,0.09,0.2,0.2,0.2
2012-06-08,10.2,1.05,2.65,4.27,7.45
2012-06-09,3.8,0.4,0.82,1.05,1.89
2012-06-10,4.4,1.5,2.62,3.06,3.98
2012-06-15,10.8,3.4,6.8,9.1,9.66
2012-06-16,2.0,1.04,1.35,1.35,1.35
2012-06-17,0.8,0.6,0.8,0.8,0.8
2012-06-18,10.2,2.3,4.87,7.33,9.26
2012-06-22,15.6,3.2,4.5,4.75,6.55
2012-06-24,7.4,2.2,2.78,3.22,4.08
2012-06-25,0.8,0.24,0.34,0.6,0.6
2012-06-29,3.2,0.72,1.18,1.57,1.77
2012-07-01,13.2,2.6,4.55,5.97,9.2
2012-07-06,11.4,1.0,1.83,2.72,4.6
2012-07-09,2.2,1.8,2.19,2.2,2.2
2012-07-10,0.4,0.4,0.4,0.4,0.4
2012-07-11,0.6,0.22,0.29,0.39,0.6
2012-07-12,18.4,9.1,13.22,14.73,17.3
2012-07-13,3.0,0.8,1.95,2.09,3.0
2012-07-14,8.6,0.85,1.47,2.63,4.14
2012-07-16,2.8,0.89,1.11,1.8,1.8
2012-07-18,4.0,1.6,1.6,1.6,1.83
2012-07-19,12.0,5.6,9.4,11.24,11.59
2012-07-27,2.2,0.92,1.36,1.74,2.2
2012-07-28,16.0,11.0,12.4,12.4,12.4
2012-07-29,0.4,0.18,0.35,0.4,0.4
2012-07-30,5.8,3.23,3.38,3.38,3.38
2012-07-31,2.0,0.87,1.6,1.6,1.65
2012-08-02,1.0,0.33,0.63,1.0,1.0
2012-08-03,0.6,0.33,0.41,0.53,0.6
2012-08-04,3.4,1.33,2.24,2.35,2.4
2012-08-05,2.8,2.22,2.3,2.39,2.39
2012-08-06,37.2,11.2,19.2,24.24,31.4
2012-08-16,1.6,0.25,0.68,1.08,1.2
2012-08-18,4.6,1.4,2.05,2.24,3.19
2012-08-22,2.0,0.4,0.59,0.82,1.4
2012-08-23,6.0,1.86,3.41,3.55,6.0
2012-08-24,1.2,0.85,1.17,1.2,1.2
2012-08-25,5.8,1.9,2.55,2.86,4.13
2012-08-28,2.0,1.13,1.3,1.3,1.44
2012-09-06,7.2,0.9,1.92,3.47,4.92
2012-09-10,2.6,1.33,2.43,2.6,2.6
2012-09-11,2.2,0.7,1.0,1.0,1.56
2012-09-12,0.6,0.58,0.6,0.6,0.6
2012-09-14,3.4,0.33,0.8,1.28,1.96
2012-09-17,2.0,0.6,1.22,1.34,1.9
2012-09-18,0.2,0.2,0.2,0.2,0.2
2012-09-19,0.4,0.2,0.2,0.2,0.2
2012-09-20,1.2,0.8,0.8,0.8,0.8
2012-09-21,17.4,0.67,1.85,3.23,6.0
2012-09-24,8.6,0.52,1.46,2.7,4.4
2012-09-25,10.4,0.65,1.4,2.53,4.68
2012-09-26,2.0,0.45,0.91,1.53,1.79
2012-09-27,0.4,0.26,0.4,0.4,0.4
2012-09-29,2.0,1.07,1.4,1.4,1.4
2012-09-30,2.0,0.4,0.72,1.01,1.59
2012-10-01,8.0,0.8,1.53,2.0,3.0
2012-10-02,2.8,0.87,1.9,2.59,2.59
2012-10-03,1.6,0.86,1.17,1.17,1.17
2012-10-05,4.0,0.29,0.7,1.2,2.06
2012-10-08,1.0,0.52,0.72,0.87,1.0
2012-10-13,5.8,0.3,0.7,1.17,1.7
2012-10-14,5.2,1.4,2.47,3.55,3.55
2012-10-15,0.4,0.22,0.4,0.4,0.4
2012-10-16,1.4,0.34,0.81,1.29,1.4
2012-10-17,0.2,0.09,0.2,0.2,0.2
2012-10-18,1.4,0.37,0.84,1.05,1.28
2012-10-19,11.8,0.35,0.88,1.47,2.67
2012-10-20,2.6,0.27,0.5,0.69,1.18
2012-10-29,6.2,1.2,2.25,2.43,3.24
2012-11-01,2.3,0.16,0.43,0.74,1.4
2012-11-02,2.3,0.28,0.65,1.18,1.82
2012-11-04,1.0,0.18,0.38,0.71,1.0
2012-11-05,0.2,0.03,0.11,0.2,0.2
2012-11-06,0.4,0.06,0.19,0.3,0.4
2012-11-08,0.4,0.19,0.3,0.4,0.4
2012-11-10,0.8,0.33,0.44,0.55,0.8
2012-11-11,1.8,0.48,0.77,0.8,0.8
2012-11-15,0.6,0.42,0.5,0.6,0.6
2012-11-16,0.2,0.03,0.11,0.2,0.2
2012-11-18,1.4,0.34,0.88,1.21,1.4
2012-11-20,0.2,0.09,0.2,0.2,0.2
2012-11-22,0.2,0.13,0.2,0.2,0.2
2012-11-23,1.8,0.37,0.83,1.47,1.8
2012-11-25,14.7,0.9,2.4,3.75,5.6
2012-11-26,5.1,0.5,1.4,2.4,3.62
2012-12-15,1.0,0.24,0.51,0.95,1.0
2012-12-16,1.2,0.21,0.29,0.47,0.6
2012-12-17,3.2,0.22,0.4,0.68,1.0
2012-12-18,0.8,0.43,0.6,0.6,0.75
2012-12-24,7.9,0.48,1.35,2.36,4.36
2012-12-25,1.3,0.25,0.63,0.85,1.13
2012-12-26,1.4,0.15,0.36,0.4,0.63
2012-12-29,1.4,0.16,0.41,0.59,0.6
2012-12-31,8.8,0.27,0.66,1.06,2.05
2013-01-01,0.2,0.15,0.2,0.2,0.2
2013-01-02,0.9,0.3,0.83,0.91,0.91
2013-01-03,2.7,0.67,1.1,1.75,2.29
2013-01-08,2.2,0.24,0.59,0.97,1.46
2013-01-09,7.2,0.4,0.98,1.71,2.62
2013-01-29,3.7,0.6,1.7,2.8,3.4
2013-01-30,4.1,0.45,1.23,2.23,3.11
2013-01-31,0.8,0.3,0.59,0.74,0.84
2013-02-04,0.4,0.2,0.28,0.4,0.4
2013-02-18,0.6,0.11,0.27,0.43,0.6
2013-04-14,2.8,0.55,1.32,1.65,2.71
2013-04-18,3.4,0.55,0.91,1.43,2.54
2013-04-22,0.4,0.13,0.4,0.42,0.42
2013-04-23,0.6,0.21,0.43,0.58,0.58
2013-04-24,2.2,0.25,0.61,0.94,1.52
2013-04-25,4.0,0.28,0.8,1.35,2.39
2013-04-27,3.0,1.27,2.63,3.0,3.0
2013-04-29,0.2,0.07,0.2,0.2,0.2
2013-05-08,5.8,1.67,1.99,3.5,3.8
2013-05-10,0.2,0.08,0.2,0.2,0.2
2013-05-11,8.4,2.5,4.85,6.67,6.79
2013-05-12,0.2,0.2,0.2,0.2,0.2
2013-05-13,1.6,0.67,1.2,1.2,1.35
2013-05-14,0.4,0.24,0.4,0.4,0.4
2013-05-16,1.8,0.8,1.4,1.4,1.4
2013-05-17,0.2,0.2,0.2,0.2,0.2
2013-05-19,0.4,0.2,0.2,0.2,0.2
2013-05-20,1.0,0.67,0.84,0.96,1.01
2013-05-22,23.8,1.2,3.2,5.4,8.0
2013-05-23,0.6,0.2,0.48,0.6,0.6
2013-05-27,1.8,0.36,0.93,1.48,1.8
2013-05-28,3.0,1.27,2.16,2.58,2.58
2013-05-29,3.6,3.2,3.53,3.6,3.6
2013-06-01,2.6,1.27,2.0,2.6,2.6
2013-06-12,0.4,0.09,0.27,0.4,0.4
2013-06-13,3.8,0.42,1.09,1.69,2.09
2013-06-14,2.4,1.02,1.1,1.28,1.8
2013-06-15,9.8,6.3,9.67,9.8,9.8
2013-06-16,9.6,4.4,8.42,8.56,9.49
2013-06-19,2.2,0.84,1.68,2.2,2.2
2013-06-21,1.8,0.35,0.65,0.95,1.36
2013-06-22,3.8,1.44,2.25,2.6,2.6
2013-06-23,3.4,1.1,1.6,1.6,1.73
2013-06-26,11.2,3.55,6.64,7.16,7.4
2013-06-29,1.4,0.64,1.02,1.38,1.4
2013-07-01,0.8,0.3,0.3,0.4,0.4
2013-07-02,1.2,0.97,1.07,1.2,1.2
2013-07-03,0.4,0.14,0.4,0.4,0.4
2013-07-27,7.0,1.7,3.21,4.78,5.0
2013-07-29,0.2,0.1,0.2,0.2,0.2
2013-07-30,12.4,9.8,12.17,12.17,12.17
2013-08-06,4.0,1.2,3.0,3.91,4.0
2013-08-08,12.2,0.87,1.9,2.88,5.15
2013-08-10,1.2,0.4,0.6,0.6,0.78
2013-08-12,0.4,0.34,0.4,0.4,0.4
2013-08-13,1.2,0.4,0.4,0.4,0.6
2013-08-14,6.4,3.4,4.28,5.5,5.8
2013-08-16,0.8,0.4,0.4,0.4,0.4
2013-08-18,0.8,0.5,0.5,0.5,0.8
2013-08-30,2.8,1.62,2.27,2.4,2.4
2013-08-31,1.6,1.53,1.6,1.6,1.6
2013-09-01,4.2,1.33,2.08,2.49,2.83
2013-09-02,6.4,0.4,1.16,2.2,3.82
2013-09-08,0.2,0.08,0.2,0.2,0.2
2013-09-09,35.1,2.6,5.8,10.4,16.8
2013-09-10,0.1,0.06,0.07,0.07,0.07
2013-09-14,10.7,0.6,1.55,2.88,4.76
2013-09-15,5.3,0.34,0.82,1.2,2.3
2013-09-16,8.0,0.67,1.6,2.37,4.23
2013-09-18,0.2,0.07,0.2,0.2,0.2
2013-09-19,0.4,0.27,0.4,0.4,0.4
2013-09-26,2.0,0.69,1.47,1.6,1.6
2013-10-04,5.0,2.0,2.51,3.56,3.8
2013-10-05,0.2,0.06,0.19,0.2,0.2
2013-10-08,0.2,0.2,0.2,0.2,0.2
2013-10-09,10.8,1.16,2.6,4.11,5.03
2013-10-10,0.4,0.23,0.4,0.4,0.4
2013-10-13,10.3,0.9,2.08,2.8,3.42
2013-10-14,13.3,0.84,1.9,3.2,6.28
2013-10-17,0.2,0.09,0.2,0.2,0.2
2013-10-19,3.4,0.43,0.92,1.44,2.21
2013-10-20,12.4,0.75,1.43,1.82,2.85
2013-10-21,3.4,1.0,1.4,1.4,1.57
2013-10-22,3.9,0.9,1.47,1.78,2.13
2013-10-23,1.6,0.85,1.6,1.6,1.6
2013-10-24,0.4,0.4,0.4,0.4,0.4
2013-10-25,0.8,0.07,0.23,0.41,0.65
2013-10-26,1.6,0.75,0.99,1.29,1.6
2013-10-27,9.8,1.3,2.02,2.32,3.82
2013-10-28,13.6,1.2,2.53,3.76,6.13
2013-10-30,0.8,0.14,0.43,0.67,0.8
2013-10-31,1.6,0.3,0.65,0.8,0.8
2013-11-01,1.0,0.67,1.0,1.0,1.0
2013-11-03,9.0,0.8,1.88,2.66,3.45
2013-11-04,0.3,0.2,0.2,0.2,0.2
2013-11-05,0.7,0.2,0.2,0.2,0.33
2013-11-06,1.0,0.21,0.41,0.54,0.6
2013-11-07,0.4,0.1,0.2,0.2,0.2
2013-11-09,19.6,1.3,3.0,4.2,8.1
2013-11-10,0.4,0.23,0.4,0.4,0.4
2013-11-11,2.2,0.6,1.31,1.76,2.16
2013-11-12,1.2,0.2,0.42,0.56,0.6
2013-11-13,0.2,0.18,0.2,0.2,0.2
2013-11-29,5.4,0.33,0.91,1.43,2.22
2013-12-04,2.6,0.22,0.6,1.11,1.63
2013-12-05,9.2,1.1,2.0,3.9,6.65
2013-12-08,2.0,0.41,0.48,0.58,1.08
2013-12-13,1.0,0.11,0.32,0.49,0.6
2013-12-15,2.8,0.7,1.72,1.97,2.1
2013-12-16,2.2,0.41,0.73,0.93,0.93
2013-12-17,0.4,0.36,0.4,0.4,0.4
2013-12-18,1.6,0.27,0.62,1.05,1.2
2013-12-19,1.4,0.2,0.47,0.68,1.0
2013-12-20,1.6,0.45,1.0,1.4,1.4
2013-12-21,2.6,0.29,0.78,1.41,2.2
2013-12-22,4.2,0.8,1.69,2.18,2.4
2013-12-23,4.3,0.25,0.69,1.38,2.22
2013-12-24,8.9,0.29,0.73,1.27,2.16
2013-12-27,3.2,0.26,0.72,1.03,1.68
2014-01-02,1.0,0.11,0.27,0.47,0.85
2014-01-03,1.8,0.33,0.71,0.92,0.99
2014-01-05,1.6,0.28,0.64,0.84,1.42
2014-01-06,3.6,0.55,1.6,2.19,2.84
2014-01-07,4.6,0.8,2.33,3.3,4.24
2014-01-08,0.6,0.38,0.54,0.6,0.6
2014-01-09,18.0,1.07,2.33,4.47,7.32
2014-01-10,0.2,0.18,0.2,0.2,0.2
2014-01-11,8.8,1.2,2.47,3.69,5.1
2014-01-12,0.2,0.2,0.2,0.2,0.2
2014-02-08,0.4,0.1,0.29,0.4,0.4
2014-02-09,2.2,0.55,1.22,1.44,1.79
2014-02-10,0.2,0.15,0.2,0.2,0.2
2014-02-13,0.6,0.43,0.57,0.6,0.6
2014-02-14,0.4,0.25,0.4,0.4,0.4
2014-02-15,14.2,1.8,3.27,5.2,7.91
2014-02-16,3.2,0.37,0.98,1.67,2.88
2014-02-18,6.8,0.49,0.91,1.29,2.25
2014-02-22,1.6,0.43,0.92,1.12,1.4
2014-02-26,0.6,0.43,0.6,0.6,0.6
2014-03-01,0.4,0.1,0.25,0.4,0.4
2014-03-02,7.0,0.31,0.9,1.71,2.93
2014-03-05,0.6,0.23,0.36,0.4,0.46
2014-03-07,3.6,0.56,1.49,1.87,2.17
2014-03-14,9.4,0.7,1.68,3.0,4.95
2014-03-18,1.4,0.33,0.69,1.07,1.4
2014-03-19,0.8,0.15,0.27,0.5,0.5
2014-03-21,3.0,0.4,1.16,1.96,2.73
2014-03-22,0.2,0.09,0.2,0.2,0.2
2014-03-25,0.8,0.23,0.48,0.72,0.8
2014-03-27,0.2,0.08,0.2,0.2,0.2
2014-04-02,2.6,1.03,1.88,2.6,2.6
2014-04-05,3.0,0.27,0.64,1.19,1.86
2014-04-06,3.7,0.93,1.59,1.72,1.72
2014-04-07,0.4,0.05,0.13,0.23,0.27
2014-04-08,8.2,1.6,3.4,5.25,5.4
2014-04-11,0.6,0.13,0.38,0.5,0.6
2014-04-12,2.0,0.24,0.6,1.13,1.84
2014-04-14,2.8,0.73,1.55,1.91,2.22
2014-04-17,4.8,0.97,1.11,2.15,2.35
2014-04-22,0.8,0.12,0.3,0.49,0.8
2014-04-23,0.6,0.18,0.49,0.63,0.63
2014-04-24,4.4,0.7,1.68,2.83,3.6
2014-05-05,0.8,0.12,0.35,0.53,0.78
2014-05-06,9.4,0.43,0.96,1.42,2.34
2014-05-07,2.0,0.22,0.57,0.91,1.3
2014-05-08,4.4,0.9,1.71,2.45,2.94
2014-05-09,2.0,0.9,1.58,1.83,2.0
2014-05-10,8.7,2.93,3.4,3.4,3.4
2014-05-11,4.5,1.6,3.04,3.73,4.2
2014-05-12,8.8,2.0,2.95,2.95,3.06
2014-05-13,1.0,1.0,1.0,1.0,1.0
2014-05-14,10.6,2.0,3.67,4.72,6.6
2014-05-18,4.0,0.6,1.8,3.06,3.95
2014-05-23,26.8,6.4,11.0,14.0,20.05
2014-06-05,2.0,0.35,0.63,1.06,1.57
2014-06-06,6.0,0.9,2.2,3.8,5.48
2014-06-21,9.8,4.4,6.09,6.4,7.0
2014-06-25,6.4,2.6,5.5,6.4,6.4
2014-06-27,3.6,1.2,1.66,1.77,1.8
2014-06-28,6.0,0.6,1.62,1.8,2.06
2014-07-03,2.6,0.68,1.45,2.05,2.6
2014-07-05,0.6,0.25,0.51,0.6,0.6
2014-07-07,2.2,0.62,0.8,0.8,1.4
2014-07-08,0.0,0.0,0.0,0.0,0.0
2014-07-09,2.6,2.6,2.6,2.6,2.6
2014-07-13,25.5,1.8,3.4,5.13,9.8
2014-07-14,2.1,0.43,1.14,1.51,1.51
2014-07-15,1.4,0.67,1.05,1.19,1.4
2014-07-27,0.6,0.6,0.6,0.6,0.6
2014-08-01,6.8,5.02,5.77,5.77,5.77
2014-08-03,2.8,1.65,2.09,2.71,2.8
2014-08-04,0.2,0.06,0.2,0.2,0.2
2014-08-07,0.4,0.4,0.4,0.4,0.4
2014-08-09,12.6,3.4,6.8,7.82,10.95
2014-08-10,8.2,1.7,4.0,6.63,8.21
2014-08-11,1.4,0.77,0.77,0.77,0.77
2014-08-12,4.2,2.4,2.4,2.4,2.5
2014-08-13,0.8,0.32,0.68,0.8,0.8
2014-08-14,0.2,0.2,0.2,0.2,0.2
2014-08-15,3.4,0.93,2.47,3.34,3.4
2014-08-17,7.8,2.2,2.8,3.53,3.6
2014-08-18,5.0,1.36,1.6,2.01,2.49
2014-08-19,9.8,2.2,4.27,4.68,5.87
2014-08-20,0.4,0.15,0.2,0.2,0.2
2014-08-21,2.4,1.22,1.3,1.3,1.3
2014-08-22,0.2,0.07,0.2,0.2,0.2
2014-08-23,6.4,3.2,3.28,3.39,4.2
2014-08-24,2.0,1.0,1.76,2.0,2.0
2014-08-25,1.6,1.03,1.6,1.6,1.6
2014-08-29,2.0,0.72,1.11,1.8,1.8
2014-08-30,6.0,1.25,2.34,3.73,5.5
2014-08-31,2.2,1.01,1.12,2.12,2.2
2014-09-06,0.4,0.21,0.4,0.4,0.4
2014-09-07,19.4,4.0,6.31,6.98,7.0
2014-09-08,18.2,6.7,8.66,9.2,10.61
2014-09-21,1.0,0.43,0.57,0.57,0.57
2014-09-23,9.4,1.05,2.1,3.6,5.51
2014-09-24,4.0,0.53,0.8,0.8,1.0
2014-09-26,0.4,0.4,0.4,0.4,0.4
2014-10-01,4.4,1.07,2.68,3.42,3.42
2014-10-02,0.4,0.14,0.27,0.37,0.37
2014-10-07,17.2,1.53,3.87,6.4,9.35
2014-10-08,1.6,0.29,0.75,1.13,1.56
2014-10-09,1.2,0.29,0.53,0.71,0.84
2014-10-10,8.0,5.6,8.0,8.0,8.0
2014-10-11,3.0,0.73,1.49,2.27,3.0
2014-10-12,0.2,0.15,0.2,0.2,0.2
2014-10-13,0.8,0.4,0.53,0.7,0.8
2014-10-14,0.1,0.07,0.07,0.07,0.07
2014-10-15,29.7,2.7,3.4,4.85,6.66
2014-10-16,32.2,7.4,10.28,11.63,14.03
2014-10-17,2.4,0.28,0.72,1.26,1.39
2014-10-18,4.6,0.75,1.56,1.91,3.15
2014-10-19,1.4,0.81,0.94,1.11,1.19
2014-10-21,6.2,0.4,1.13,1.96,3.21
2014-10-22,7.0,1.1,2.21,2.54,3.45
2014-10-23,1.6,0.26,0.6,1.01,1.19
2014-10-24,5.4,0.61,1.07,1.45,2.66
2014-10-25,7.2,1.4,2.9,4.24,6.31
2014-10-27,0.2,0.04,0.14,0.2,0.2
2014-10-29,1.2,0.33,0.58,1.13,1.2
2014-10-30,0.2,0.04,0.14,0.2,0.2
2014-10-31,0.6,0.13,0.2,0.31,0.4
2014-11-01,4.2,2.55,4.2,4.2,4.2
2014-11-02,0.1,0.08,0.09,0.09,0.09
2014-11-03,7.5,1.1,1.98,3.03,4.14
2014-11-04,4.0,0.24,0.72,1.22,2.23
2014-11-05,0.7,0.14,0.37,0.49,0.49
2014-11-06,0.3,0.09,0.14,0.19,0.19
2014-11-08,0.4,0.14,0.32,0.4,0.4
2014-11-10,3.0,0.2,0.58,1.03,1.45
2014-11-12,0.2,0.04,0.13,0.2,0.2
2014-11-13,0.6,0.1,0.2,0.2,0.2
2014-11-16,0.2,0.06,0.19,0.19,0.19
2014-11-17,8.7,0.37,0.97,1.52,2.04
2014-11-18,1.5,0.11,0.34,0.58,0.85
2014-11-22,0.2,0.06,0.18,0.2,0.2
2014-11-23,2.5,0.65,1.44,2.22,2.24
2014-11-24,11.5,0.87,2.05,3.26,5.31
2014-12-04,0.2,0.09,0.16,0.16,0.16
2014-12-05,10.0,0.5,1.26,2.48,4.37
2014-12-07,3.6,0.5,1.16,1.89,2.52
2014-12-08,0.2,0.05,0.17,0.2,0.2
2014-12-09,1.5,0.23,0.49,0.82,1.47
2014-12-10,5.7,0.48,1.13,1.87,2.48
2014-12-15,2.6,0.53,1.22,1.45,1.6
2014-12-17,0.6,0.1,0.28,0.45,0.6
2014-12-18,0.8,0.16,0.25,0.36,0.6
2014-12-19,0.6,0.16,0.2,0.2,0.2
2014-12-20,0.6,0.31,0.4,0.4,0.52
2014-12-21,4.4,0.26,0.6,1.14,1.59
2014-12-22,0.2,0.2,0.2,0.2,0.2
2014-12-23,0.4,0.2,0.2,0.2,0.2
2014-12-24,0.2,0.12,0.2,0.2,0.2
2015-01-01,2.4,0.68,1.04,1.25,1.4
2015-01-02,3.0,0.45,1.13,1.2,1.2
2015-01-05,0.4,0.04,0.14,0.26,0.4
2015-01-07,0.4,0.22,0.42,0.45,0.45
2015-01-08,1.2,0.21,0.37,0.57,0.6
2015-01-09,2.0,0.3,0.78,1.37,1.8
2015-01-10,9.2,0.42,1.03,1.78,3.04
2015-01-12,3.2,0.4,0.89,0.98,1.03
2015-01-15,0.2,0.04,0.11,0.2,0.2
2015-01-26,5.8,0.36,0.93,1.8,2.82
2015-01-28,2.8,0.36,0.74,1.14,1.92
2015-02-08,0.4,0.22,0.4,0.4,0.4
2015-02-18,1.6,0.12,0.37,0.56,0.91
2015-02-20,0.2,0.08,0.2,0.2,0.2
2015-02-24,3.2,0.6,1.13,1.61,2.08
2015-02-25,0.4,0.35,0.4,0.4,0.4
2015-02-26,2.0,0.18,0.53,0.95,1.52
2015-02-27,4.4,0.27,0.78,1.33,2.36
2015-03-01,1.8,0.36,0.65,1.18,1.33
2015-03-02,0.4,0.2,0.37,0.4,0.4
2015-03-09,0.1,0.08,0.1,0.1,0.1
2015-03-10,0.3,0.09,0.25,0.3,0.3
2015-03-20,2.8,0.3,0.8,1.44,2.17
2015-03-21,0.4,0.18,0.29,0.4,0.4
2015-03-28,2.2,0.25,0.62,0.91,1.71
2015-03-29,4.4,0.48,1.02,1.19,1.39
2015-03-30,1.0,0.18,0.51,0.78,1.0
2015-04-11,1.8,0.54,0.85,1.52,1.59
2015-04-12,2.0,0.65,0.96,1.53,1.82
2015-04-14,2.4,0.21,0.41,0.7,1.2
2015-04-15,6.4,0.29,0.72,1.16,2.08
2015-04-25,1.8,0.6,1.11,1.2,1.2
2015-04-30,7.6,0.45,1.3,2.28,3.72
2015-05-01,2.4,0.52,1.31,1.8,1.8
2015-05-03,1.2,0.25,0.5,0.84,1.23
2015-05-04,7.4,1.0,2.5,3.14,4.71
2015-05-05,16.6,6.65,7.9,8.36,8.39
2015-05-06,0.7,0.4,0.4,0.4,0.4
2015-05-07,1.3,0.21,0.31,0.4,0.4
2015-05-09,3.0,0.38,0.83,1.63,2.57
2015-05-12,8.2,1.47,1.98,2.5,2.6
2015-05-13,1.0,0.43,0.54,0.75,0.99
2015-05-14,0.6,0.48,0.6,0.6,0.6
2015-05-16,0.2,0.2,0.2,0.2,0.2
2015-05-17,0.6,0.6,0.6,0.6,0.6
2015-05-18,6.8,1.0,1.0,1.14,2.13
2015-05-19,4.2,2.15,2.2,2.2,3.07
2015-05-20,0.4,0.13,0.21,0.4,0.4
2015-05-22,3.0,0.4,1.13,1.68,2.61
2015-05-24,2.0,0.22,0.62,1.05,1.48
2015-05-25,0.6,0.23,0.3,0.42,0.6
2015-05-28,3.6,0.7,2.0,2.2,2.2
2015-05-29,9.6,3.07,3.27,3.6,4.6
2015-05-30,5.2,0.55,1.43,2.3,3.97
2015-05-31,7.4,0.5,0.97,1.85,3.2
2015-06-01,0.4,0.18,0.2,0.2,0.2
2015-06-02,15.3,2.2,3.2,4.48,6.05
2015-06-03,0.5,0.37,0.53,0.53,0.53
2015-06-05,0.4,0.1,0.3,0.4,0.4
2015-06-06,2.6,0.67,1.12,1.69,2.23
2015-06-13,6.6,0.55,1.34,2.53,4.02
2015-06-17,15.8,0.6,1.64,2.77,4.88
2015-06-19,0.2,0.2,0.2,0.2,0.2
2015-06-22,4.8,1.8,2.53,2.53,2.53
2015-06-26,0.1,0.05,0.1,0.1,0.1
2015-06-27,0.1,0.05,0.11,0.11,0.11
2015-06-28,4.6,0.83,1.44,2.24,3.49
2015-07-05,2.8,2.26,2.6,2.8,2.8
2015-07-06,0.4,0.11,0.4,0.4,0.4
2015-07-07,2.0,0.8,1.18,1.36,1.8
2015-07-08,5.4,1.1,1.91,2.43,3.88
2015-07-09,6.8,1.2,3.07,4.2,5.89
2015-07-11,0.2,0.03,0.1,0.15,0.15
2015-07-12,1.4,0.15,0.31,0.53,0.96
2015-07-19,4.6,0.33,0.71,1.2,2.22
2015-07-21,2.4,0.48,1.13,2.0,2.4
2015-07-25,33.6,2.2,4.5,6.29,11.5
2015-07-26,3.8,0.4,1.03,1.69,2.69
2015-07-27,1.0,0.2,0.49,0.71,0.8
2015-07-28,24.6,2.1,4.8,7.93,14.33
2015-07-29,1.4,0.52,1.04,1.28,1.4
2015-08-01,0.2,0.2,0.2,0.2,0.2
2015-08-02,0.6,0.23,0.44,0.6,0.6
2015-08-04,14.4,4.6,6.67,8.4,12.6
2015-08-05,1.0,0.45,1.0,1.0,1.0
2015-08-15,27.8,4.09,6.27,10.48,17.06
2015-08-24,5.3,0.9,2.47,3.4,3.4
2015-08-25,7.1,0.9,2.5,3.39,3.7
2015-08-26,1.0,0.33,0.84,1.0,1.0
2015-08-27,3.4,0.93,1.6,1.6,1.75
2015-08-31,15.0,0.67,1.73,3.13,5.17
2015-09-01,7.8,0.66,1.29,2.4,3.18
2015-09-02,1.4,0.62,0.79,1.2,1.2
2015-09-05,33.2,2.4,4.9,6.49,10.32
2015-09-13,4.5,0.3,0.8,1.31,1.86
2015-09-14,17.1,3.1,5.07,5.6,7.55
2015-09-15,0.4,0.23,0.4,0.4,0.4
2015-09-16,4.5,0.52,1.34,2.2,2.9
2015-09-17,8.7,1.9,3.6,5.13,5.53
2015-09-18,3.4,0.7,1.63,2.64,3.32
2015-09-21,2.7,0.27,0.67,1.07,1.07
2015-09-22,1.5,0.17,0.35,0.64,1.22
2015-09-24,0.8,0.22,0.44,0.55,0.8
2015-09-25,1.8,1.6,1.6,1.6,1.73
2015-10-06,0.8,0.11,0.26,0.53,0.75
2015-10-07,5.4,0.37,1.02,1.67,2.9
2015-10-08,0.2,0.06,0.19,0.2,0.2
2015-10-09,2.6,0.3,0.84,1.27,1.73
2015-10-12,1.4,0.16,0.29,0.52,0.6
2015-10-21,1.8,1.8,1.8,1.8,1.8
2015-10-24,0.2,0.13,0.19,0.19,0.19
2015-10-25,1.0,0.3,0.3,0.43,0.61
2015-11-06,2.6,0.6,1.8,2.5,2.64
2015-11-07,10.4,0.73,2.0,3.47,6.37
2015-11-08,2.8,0.4,0.9,1.69,2.23
2015-11-09,6.9,1.05,1.93,3.17,4.59
2015-11-10,2.4,0.22,0.4,0.74,1.15
2015-11-11,4.4,0.43,1.07,1.62,2.39
2015-11-13,17.8,2.4,3.86,4.08,5.23
2015-11-14,2.2,0.92,1.18,1.18,1.18
2015-11-16,6.8,0.87,1.81,1.92,2.43
2015-11-17,3.6,0.6,1.68,2.9,3.6
2015-11-18,10.6,0.64,1.6,2.22,3.66
2015-11-19,1.8,0.44,0.7,1.13,1.4
2015-11-24,3.4,0.21,0.41,0.8,1.34
2015-11-28,4.2,0.93,1.82,2.62,3.42
2015-11-29,4.8,0.73,1.27,1.6,2.0
2015-11-30,1.6,0.44,0.6,0.96,1.36
